home_elo,away_elo,elo_diff,elo_sum,home_form_points,home_form_points_avg,home_form_goals_scored,home_form_goals_scored_avg,home_form_goals_conceded,home_form_goals_conceded_avg,home_form_goal_diff_avg,home_form_wins,home_form_draws,home_form_losses,home_form_win_rate,home_matches_played,away_form_points,away_form_points_avg,away_form_goals_scored,away_form_goals_scored_avg,away_form_goals_conceded,away_form_goals_conceded_avg,away_form_goal_diff_avg,away_form_wins,away_form_draws,away_form_losses,away_form_win_rate,away_matches_played,form_diff,goals_scored_diff,goals_conceded_diff,h2h_matches,h2h_wins_team1,h2h_draws,h2h_wins_team2,h2h_goals_team1,h2h_goals_team2,h2h_goals_avg_team1,h2h_goals_avg_team2,h2h_win_rate_team1,tournament_importance,is_world_cup,is_knockout,same_confederation,home_conf_strength,away_conf_strength,home_score,away_score,total_goals,goal_diff,outcome,outcome_code,match_date,home_team,away_team,tournament
1755,1800,-45,3555,12,1.2,9.0,0.9,12.0,1.2,-0.3,3,3,4,0.3,10,25,2.5,23.0,2.3,5.0,0.5,1.8,8,1,1,0.8,10,-1.3,-1.4,0.7,13,4,3,6,11.0,18.0,0.8461538461538461,1.3846153846153846,0.4230769230769231,0.8,0,0,1,0.45,0.45,0,1,1,-1,away_win,2,2010-01-31,Ghana,Egypt,African Cup of Nations
1695,1815,-120,3510,16,1.6,11.0,1.1,7.0,0.7,0.4,4,4,2,0.4,10,14,1.4,10.0,1.0,12.0,1.2,-0.2,4,2,4,0.4,10,0.20000000000000018,0.10000000000000009,-0.5,12,3,3,6,11.0,13.0,0.9166666666666666,1.0833333333333333,0.375,0.3,0,0,1,0.5,0.5,1,0,1,1,home_win,0,2010-01-31,Jamaica,Canada,Friendly
1895,1720,175,3615,20,2.0,26.0,2.6,11.0,1.1,1.5,6,2,2,0.6,10,13,1.3,12.0,1.2,14.0,1.4,-0.2,3,4,3,0.3,10,0.7,1.4000000000000001,-0.2999999999999998,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.4,0.85,0,0,0,0,draw,1,2010-02-02,Japan,Venezuela,Friendly
1895,1500,395,3395,20,2.0,25.0,2.5,10.0,1.0,1.5,6,2,2,0.6,10,20,2.0,17.0,1.7,7.0,0.7,1.0,5,5,0,0.5,10,0.0,0.8,0.30000000000000004,13,8,2,3,19.0,13.0,1.4615384615384615,1.0,0.6923076923076923,0.5,0,0,1,0.4,0.4,0,0,0,0,draw,1,2010-02-06,Japan,China PR,EAFF Championship
1875,1500,375,3375,18,1.8,12.0,1.2,7.0,0.7,0.5,5,3,2,0.5,10,13,1.3,25.0,2.5,20.0,2.0,0.5,4,1,5,0.4,10,0.5,-1.3,-1.3,7,7,0,0,20.0,4.0,2.857142857142857,0.5714285714285714,1.0,0.5,0,0,1,0.4,0.4,5,0,5,5,home_win,0,2010-02-07,South Korea,Hong Kong,EAFF Championship
2070,1695,375,3765,15,1.5,15.0,1.5,17.0,1.7,-0.2,5,0,5,0.5,10,18,1.8,10.0,1.0,5.0,0.5,0.5,5,3,2,0.5,10,-0.30000000000000004,0.5,1.2,1,1,0,0,5.0,0.0,5.0,0.0,1.0,0.3,0,0,0,0.85,0.5,2,1,3,1,home_win,0,2010-02-10,Argentina,Jamaica,Friendly
1500,1875,-375,3375,18,1.8,14.0,1.4,7.0,0.7,0.7,4,6,0,0.4,10,20,2.0,17.0,1.7,7.0,0.7,1.0,6,2,2,0.6,10,-0.19999999999999996,-0.30000000000000004,0.0,19,0,8,11,11.0,26.0,0.5789473684210527,1.368421052631579,0.21052631578947367,0.5,0,0,1,0.4,0.4,3,0,3,3,home_win,0,2010-02-10,China PR,South Korea,EAFF Championship
1895,1500,395,3395,21,2.1,24.0,2.4,8.0,0.8,1.6,6,3,1,0.6,10,10,1.0,24.0,2.4,25.0,2.5,-0.1,3,1,6,0.3,10,1.1,0.0,-1.7,4,4,0,0,18.0,1.0,4.5,0.25,1.0,0.5,0,0,1,0.4,0.4,3,0,3,3,home_win,0,2010-02-11,Japan,Hong Kong,EAFF Championship
1500,1500,0,3000,7,0.7,15.0,1.5,27.0,2.7,-1.2,2,1,7,0.2,10,20,2.0,16.0,1.6,6.0,0.6,1.0,5,5,0,0.5,10,-1.3,-0.10000000000000009,2.1,8,0,2,6,2.0,16.0,0.25,2.0,0.125,0.5,0,0,1,0.4,0.4,0,2,2,-2,away_win,2,2010-02-14,Hong Kong,China PR,EAFF Championship
1895,1875,20,3770,24,2.4,27.0,2.7,5.0,0.5,2.2,7,3,0,0.7,10,19,1.9,16.0,1.6,9.0,0.9,0.7,6,1,3,0.6,10,0.5,1.1,-0.4,22,5,9,8,19.0,23.0,0.8636363636363636,1.0454545454545454,0.4318181818181818,0.5,0,0,1,0.4,0.4,1,3,4,-2,away_win,2,2010-02-14,Japan,South Korea,EAFF Championship
1500,1500,0,3000,15,1.5,13.0,1.3,12.0,1.2,0.1,4,3,3,0.4,10,14,1.4,11.0,1.1,8.0,0.8,0.3,4,2,4,0.4,10,0.10000000000000009,0.19999999999999996,0.3999999999999999,5,4,1,0,16.0,2.0,3.2,0.4,0.9,0.5,0,0,1,0.4,0.4,1,2,3,-1,away_win,2,2010-02-16,Tajikistan,Bangladesh,AFC Challenge Cup
1500,1500,0,3000,13,1.3,22.0,2.2,24.0,2.4,-0.2,4,1,5,0.4,10,22,2.2,19.0,1.9,12.0,1.2,0.7,7,1,2,0.7,10,-0.9000000000000001,0.30000000000000027,1.2,2,0,0,2,1.0,5.0,0.5,2.5,0.0,0.5,0,0,1,0.4,0.4,0,4,4,-4,away_win,2,2010-02-16,Sri Lanka,Myanmar,AFC Challenge Cup
1500,1500,0,3000,16,1.6,20.0,2.0,7.0,0.7,1.3,4,4,2,0.4,10,15,1.5,26.0,2.6,16.0,1.6,1.0,5,0,5,0.5,10,0.10000000000000009,-0.6000000000000001,-0.9000000000000001,3,1,2,0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0,0,1,0.4,0.4,1,1,2,0,draw,1,2010-02-17,North Korea,Turkmenistan,AFC Challenge Cup
1500,1500,0,3000,17,1.7,13.0,1.3,8.0,0.8,0.5,5,2,3,0.5,10,24,2.4,23.0,2.3,12.0,1.2,1.1,8,0,2,0.8,10,-0.7,-0.9999999999999998,-0.3999999999999999,6,2,1,3,6.0,9.0,1.0,1.5,0.4166666666666667,0.5,0,0,1,0.4,0.4,1,2,3,-1,away_win,2,2010-02-18,Bangladesh,Myanmar,AFC Challenge Cup
1500,1500,0,3000,10,1.0,17.0,1.7,27.0,2.7,-1.0,3,1,6,0.3,10,14,1.4,14.0,1.4,14.0,1.4,0.0,4,2,4,0.4,10,-0.3999999999999999,0.30000000000000004,1.3000000000000003,1,0,0,1,0.0,4.0,0.0,4.0,0.0,0.5,0,0,1,0.4,0.4,1,3,4,-2,away_win,2,2010-02-18,Sri Lanka,Tajikistan,AFC Challenge Cup
1500,1500,0,3000,17,1.7,16.0,1.6,9.0,0.9,0.7,4,5,1,0.4,10,14,1.4,12.0,1.2,8.0,0.8,0.4,3,5,2,0.3,10,0.30000000000000004,0.40000000000000013,0.09999999999999998,19,10,5,4,35.0,19.0,1.8421052631578947,1.0,0.6578947368421053,0.3,0,0,1,0.4,0.4,1,1,2,0,draw,1,2010-02-19,Kuwait,Syria,Friendly
1500,1500,0,3000,9,0.9,10.0,1.0,15.0,1.5,-0.5,2,3,5,0.2,10,16,1.6,21.0,2.1,8.0,0.8,1.3,4,4,2,0.4,10,-0.7000000000000001,-1.1,0.7,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,1,0.4,0.4,0,4,4,-4,away_win,2,2010-02-19,Kyrgyzstan,North Korea,AFC Challenge Cup
1500,1500,0,3000,9,0.9,16.0,1.6,28.0,2.8,-1.2,3,0,7,0.3,10,17,1.7,14.0,1.4,9.0,0.9,0.5,5,2,3,0.5,10,-0.7999999999999999,0.20000000000000018,1.9,9,2,1,6,4.0,11.0,0.4444444444444444,1.2222222222222223,0.2777777777777778,0.5,0,0,1,0.4,0.4,3,0,3,3,home_win,0,2010-02-20,Sri Lanka,Bangladesh,AFC Challenge Cup
1500,1500,0,3000,14,1.4,13.0,1.3,15.0,1.5,-0.2,4,2,4,0.4,10,24,2.4,23.0,2.3,12.0,1.2,1.1,8,0,2,0.8,10,-1.0,-0.9999999999999998,0.30000000000000004,0,0,0,0,0.0,0.0,,,0.5,0.5,0,0,1,0.4,0.4,3,0,3,3,home_win,0,2010-02-20,Tajikistan,Myanmar,AFC Challenge Cup
1500,1500,0,3000,13,1.3,22.0,2.2,17.0,1.7,0.5,4,1,5,0.4,10,9,0.9,10.0,1.0,17.0,1.7,-0.7,2,3,5,0.2,10,0.4,1.2000000000000002,0.0,2,2,0,0,9.0,1.0,4.5,0.5,1.0,0.5,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2010-02-21,Turkmenistan,Kyrgyzstan,AFC Challenge Cup
1500,1500,0,3000,13,1.3,13.0,1.3,19.0,1.9,-0.6,4,1,5,0.4,10,6,0.6,6.0,0.6,14.0,1.4,-0.8,2,0,8,0.2,10,0.7000000000000001,0.7000000000000001,0.5,15,11,3,1,39.0,11.0,2.6,0.7333333333333333,0.8333333333333334,0.3,0,0,0,0.3,0.5,2,1,3,1,home_win,0,2010-02-24,United States,El Salvador,Friendly
1500,1500,0,3000,18,1.8,25.0,2.5,8.0,0.8,1.7,5,3,2,0.5,10,21,2.1,19.0,1.9,14.0,1.4,0.5,7,0,3,0.7,10,-0.30000000000000004,0.6000000000000001,-0.5999999999999999,2,2,0,0,5.0,0.0,2.5,0.0,1.0,0.5,0,0,1,0.4,0.4,5,0,5,5,home_win,0,2010-02-24,North Korea,Myanmar,AFC Challenge Cup
1905,1565,340,3470,23,2.3,25.0,2.5,7.0,0.7,1.8,7,2,1,0.7,10,6,0.6,10.0,1.0,21.0,2.1,-1.1,2,0,8,0.2,10,1.6999999999999997,1.5,-1.4000000000000001,9,7,1,1,14.0,5.0,1.5555555555555556,0.5555555555555556,0.8333333333333334,0.3,0,0,0,0.5,0.85,5,0,5,5,home_win,0,2010-02-24,Mexico,Bolivia,Friendly
1500,1500,0,3000,16,1.6,16.0,1.6,15.0,1.5,0.1,5,1,4,0.5,10,16,1.6,22.0,2.2,15.0,1.5,0.7,5,1,4,0.5,10,0.0,-0.6000000000000001,0.0,6,2,2,2,10.0,12.0,1.6666666666666667,2.0,0.5,0.5,0,0,1,0.4,0.4,0,2,2,-2,away_win,2,2010-02-24,Tajikistan,Turkmenistan,AFC Challenge Cup
1500,1500,0,3000,18,1.8,17.0,1.7,9.0,0.9,0.8,4,6,0,0.4,10,18,1.8,21.0,2.1,10.0,1.0,1.1,5,3,2,0.5,10,0.0,-0.40000000000000013,-0.09999999999999998,16,5,4,7,13.0,17.0,0.8125,1.0625,0.4375,0.3,0,0,1,0.4,0.4,4,1,5,3,home_win,0,2010-02-25,Kuwait,Bahrain,Friendly
1500,1500,0,3000,16,1.6,22.0,2.2,14.0,1.4,0.8,5,1,4,0.5,10,18,1.8,21.0,2.1,6.0,0.6,1.5,5,3,2,0.5,10,-0.19999999999999996,0.10000000000000009,0.7999999999999999,4,0,3,1,2.0,3.0,0.5,0.75,0.375,0.5,0,0,1,0.4,0.4,1,1,2,0,draw,1,2010-02-25,Turkmenistan,North Korea,AFC Challenge Cup
1670,1500,170,3170,7,0.7,7.0,0.7,16.0,1.6,-0.9,1,4,5,0.1,10,7,0.7,6.0,0.6,19.0,1.9,-1.3,2,1,7,0.2,10,0.0,0.09999999999999998,-0.2999999999999998,1,0,1,0,1.0,1.0,1.0,1.0,0.5,0.3,0,0,0,0.4,0.9,0,2,2,-2,away_win,2,2010-02-25,Jordan,Azerbaijan,Friendly
1500,1500,0,3000,9,0.9,12.0,1.2,15.0,1.5,-0.3,2,3,5,0.2,10,16,1.6,15.0,1.5,14.0,1.4,0.1,5,1,4,0.5,10,-0.7000000000000001,-0.30000000000000004,0.10000000000000009,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.3,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2010-02-27,Malaysia,Yemen,Friendly
1500,1500,0,3000,15,1.5,15.0,1.5,16.0,1.6,-0.1,5,0,5,0.5,10,18,1.8,17.0,1.7,18.0,1.8,-0.1,6,0,4,0.6,10,-0.30000000000000004,-0.19999999999999996,-0.19999999999999996,1,1,0,0,3.0,0.0,3.0,0.0,1.0,0.5,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2010-02-27,Tajikistan,Myanmar,AFC Challenge Cup
1500,1500,0,3000,14,1.4,14.0,1.4,17.0,1.7,-0.3,4,2,4,0.4,10,8,0.8,16.0,1.6,18.0,1.8,-0.2,2,2,6,0.2,10,0.5999999999999999,-0.20000000000000018,-0.10000000000000009,2,0,0,2,1.0,4.0,0.5,2.0,0.0,0.3,0,0,1,0.3,0.3,2,1,3,1,home_win,0,2010-03-02,Guadeloupe,Saint Kitts and Nevis,Friendly
1500,2015,-515,3515,12,1.2,9.0,0.9,11.0,1.1,-0.2,2,6,2,0.2,10,25,2.5,19.0,1.9,7.0,0.7,1.2,8,1,1,0.8,10,-1.3,-0.9999999999999999,0.40000000000000013,2,0,1,1,0.0,1.0,0.0,0.5,0.25,0.3,0,0,0,0.3,0.85,0,2,2,-2,away_win,2,2010-03-02,Republic of Ireland,Brazil,Friendly
1625,1500,125,3125,12,1.2,12.0,1.2,14.0,1.4,-0.2,3,3,4,0.3,10,16,1.6,11.0,1.1,12.0,1.2,-0.1,4,4,2,0.4,10,-0.40000000000000013,0.09999999999999987,0.19999999999999996,1,0,0,1,1.0,2.0,1.0,2.0,0.0,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2010-03-03,North Macedonia,Montenegro,Friendly
1500,1500,0,3000,3,0.3,4.0,0.4,24.0,2.4,-2.0,1,0,9,0.1,10,14,1.4,12.0,1.2,14.0,1.4,-0.2,4,2,4,0.4,10,-1.0999999999999999,-0.7999999999999999,1.0,4,0,1,3,2.0,7.0,0.5,1.75,0.125,0.3,0,0,1,0.9,0.9,1,2,3,-1,away_win,2,2010-03-03,Malta,Finland,Friendly
1905,1575,330,3480,23,2.3,28.0,2.8,7.0,0.7,2.1,7,2,1,0.7,10,9,0.9,9.0,0.9,17.0,1.7,-0.8,2,3,5,0.2,10,1.4,1.9,-1.0,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.5,0.2,2,0,2,2,home_win,0,2010-03-03,Mexico,New Zealand,Friendly
1500,1500,0,3000,10,1.0,5.0,0.5,13.0,1.3,-0.8,3,1,6,0.3,10,11,1.1,5.0,0.5,7.0,0.7,-0.2,2,5,3,0.2,10,-0.10000000000000009,0.0,0.6000000000000001,15,9,3,3,22.0,10.0,1.4666666666666666,0.6666666666666666,0.7,0.3,0,0,1,0.45,0.45,0,1,1,-1,away_win,2,2010-03-03,Mozambique,Botswana,Friendly
1985,1500,485,3485,22,2.2,17.0,1.7,3.0,0.3,1.4,6,4,0,0.6,10,13,1.3,13.0,1.3,20.0,2.0,-0.7,4,1,5,0.4,10,0.9000000000000001,0.3999999999999999,-1.7,3,3,0,0,5.0,0.0,1.6666666666666667,0.0,1.0,0.3,0,0,0,0.9,0.3,2,1,3,1,home_win,0,2010-03-03,Netherlands,United States,Friendly
1765,1680,85,3445,18,1.8,12.0,1.2,8.0,0.8,0.4,5,3,2,0.5,10,16,1.6,20.0,2.0,13.0,1.3,0.7,5,1,4,0.5,10,0.19999999999999996,-0.8,-0.5,2,2,0,0,3.0,0.0,1.5,0.0,1.0,0.3,0,0,1,0.45,0.45,5,2,7,3,home_win,0,2010-03-03,Nigeria,DR Congo,Friendly
1500,1500,0,3000,10,1.0,11.0,1.1,13.0,1.3,-0.2,3,1,6,0.3,10,20,2.0,20.0,2.0,9.0,0.9,1.1,5,5,0,0.5,10,-1.0,-0.8999999999999999,0.4,15,3,6,6,12.0,23.0,0.8,1.5333333333333334,0.4,0.75,0,0,1,0.4,0.4,0,0,0,0,draw,1,2010-03-03,Oman,Kuwait,AFC Asian Cup qualification
1835,1500,335,3335,14,1.4,14.0,1.4,11.0,1.1,0.3,4,2,4,0.4,10,18,1.8,21.0,2.1,13.0,1.3,0.8,5,3,2,0.5,10,-0.40000000000000013,-0.7000000000000002,-0.19999999999999996,2,2,0,0,5.0,0.0,2.5,0.0,1.0,0.3,0,0,0,0.9,0.3,2,0,2,2,home_win,0,2010-03-03,Poland,Bulgaria,Friendly
1990,1500,490,3490,26,2.6,18.0,1.8,2.0,0.2,1.6,8,2,0,0.8,10,22,2.2,18.0,1.8,6.0,0.6,1.2,6,4,0,0.6,10,0.3999999999999999,0.0,-0.39999999999999997,1,1,0,0,2.0,0.0,2.0,0.0,1.0,0.3,0,0,0,0.9,0.4,2,0,2,2,home_win,0,2010-03-03,Portugal,China PR,Friendly
1500,1500,0,3000,14,1.4,12.0,1.2,15.0,1.5,-0.3,4,2,4,0.4,10,14,1.4,17.0,1.7,9.0,0.9,0.8,3,5,2,0.3,10,0.0,-0.5,0.6,8,4,1,3,10.0,7.0,1.25,0.875,0.5625,0.3,0,0,0,0.9,0.3,0,2,2,-2,away_win,2,2010-03-03,Romania,Israel,Friendly
1785,1780,5,3565,10,1.0,6.0,0.6,16.0,1.6,-1.0,3,1,6,0.3,10,16,1.6,16.0,1.6,7.0,0.7,0.9,4,4,2,0.4,10,-0.6000000000000001,-1.0,0.9000000000000001,3,0,0,3,4.0,8.0,1.3333333333333333,2.6666666666666665,0.0,0.3,0,0,1,0.9,0.9,1,0,1,1,home_win,0,2010-03-03,Scotland,Czech Republic,Friendly
1705,1500,205,3205,12,1.2,7.0,0.7,5.0,0.5,0.2,3,3,4,0.3,10,13,1.3,11.0,1.1,7.0,0.7,0.4,3,4,3,0.3,10,-0.10000000000000009,-0.40000000000000013,-0.19999999999999996,5,3,1,1,9.0,5.0,1.8,1.0,0.7,0.3,0,0,1,0.45,0.45,1,1,2,0,draw,1,2010-03-03,South Africa,Namibia,Friendly
1650,1710,-60,3360,16,1.6,16.0,1.6,7.0,0.7,0.9,5,1,4,0.5,10,10,1.0,12.0,1.2,14.0,1.4,-0.2,2,4,4,0.2,10,0.6000000000000001,0.40000000000000013,-0.7,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.9,0.4,4,1,5,3,home_win,0,2010-03-03,Slovenia,Qatar,Friendly
1900,1940,-40,3840,19,1.9,13.0,1.3,4.0,0.4,0.9,5,4,1,0.5,10,12,1.2,9.0,0.9,12.0,1.2,-0.3,3,3,4,0.3,10,0.7,0.4,-0.7999999999999999,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.9,0.85,1,3,4,-2,away_win,2,2010-03-03,Switzerland,Uruguay,Friendly
1500,1500,0,3000,12,1.2,12.0,1.2,9.0,0.9,0.3,2,6,2,0.2,10,9,0.9,8.0,0.8,13.0,1.3,-0.5,2,3,5,0.2,10,0.29999999999999993,0.3999999999999999,-0.4,10,7,2,1,18.0,8.0,1.8,0.8,0.8,0.75,0,0,1,0.4,0.4,4,0,4,4,home_win,0,2010-03-03,Syria,Lebanon,AFC Asian Cup qualification
1500,1500,0,3000,10,1.0,10.0,1.0,14.0,1.4,-0.4,3,1,6,0.3,10,25,2.5,15.0,1.5,4.0,0.4,1.1,8,1,1,0.8,10,-1.5,-0.5,0.9999999999999999,22,4,6,12,18.0,34.0,0.8181818181818182,1.5454545454545454,0.3181818181818182,0.3,0,0,1,0.45,0.45,2,3,5,-1,away_win,2,2010-03-03,Tanzania,Uganda,Friendly
1830,1500,330,3330,14,1.4,14.0,1.4,10.0,1.0,0.4,4,2,4,0.4,10,18,1.8,18.0,1.8,11.0,1.1,0.7,6,0,4,0.6,10,-0.40000000000000013,-0.40000000000000013,-0.10000000000000009,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.3,0,0,0,0.9,0.5,2,0,2,2,home_win,0,2010-03-03,Turkey,Honduras,Friendly
1685,1500,185,3185,12,1.2,11.0,1.1,8.0,0.8,0.3,3,3,4,0.3,10,9,0.9,9.0,0.9,16.0,1.6,-0.7,2,3,5,0.2,10,0.29999999999999993,0.20000000000000007,-0.8,9,2,2,5,9.0,16.0,1.0,1.7777777777777777,0.3333333333333333,0.75,0,0,0,0.4,0.3,0,1,1,-1,away_win,2,2010-03-03,Uzbekistan,United Arab Emirates,AFC Asian Cup qualification
1720,1735,-15,3455,13,1.3,11.0,1.1,13.0,1.3,-0.2,3,4,3,0.3,10,8,0.8,16.0,1.6,16.0,1.6,0.0,2,2,6,0.2,10,0.5,-0.5,-0.30000000000000004,4,2,2,0,7.0,3.0,1.75,0.75,0.75,0.3,0,0,0,0.85,0.5,1,2,3,-1,away_win,2,2010-03-03,Venezuela,Panama,Friendly
1750,1810,-60,3560,12,1.2,10.0,1.0,12.0,1.2,-0.2,4,0,6,0.4,10,19,1.9,14.0,1.4,6.0,0.6,0.8,6,1,3,0.6,10,-0.7,-0.3999999999999999,0.6,2,0,0,2,2.0,6.0,1.0,3.0,0.0,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2010-03-03,Wales,Sweden,Friendly
1500,1500,0,3000,12,1.2,11.0,1.1,19.0,1.9,-0.8,3,3,4,0.3,10,12,1.2,9.0,0.9,10.0,1.0,-0.1,3,3,4,0.3,10,0.0,0.20000000000000007,0.8999999999999999,28,11,9,8,36.0,23.0,1.2857142857142858,0.8214285714285714,0.5535714285714286,0.3,0,0,1,0.45,0.45,2,1,3,1,home_win,0,2010-03-03,Zimbabwe,Malawi,Friendly
1660,1795,-135,3455,17,1.7,17.0,1.7,12.0,1.2,0.5,5,2,3,0.5,10,20,2.0,14.0,1.4,8.0,0.8,0.6,6,2,2,0.6,10,-0.30000000000000004,0.30000000000000004,0.3999999999999999,1,0,0,1,0.0,2.0,0.0,2.0,0.0,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2010-03-03,Slovakia,Norway,Friendly
1500,1500,0,3000,4,0.4,3.0,0.3,21.0,2.1,-1.8,0,4,6,0.0,10,10,1.0,8.0,0.8,17.0,1.7,-0.9,3,1,6,0.3,10,-0.6,-0.5,0.40000000000000013,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,1,0.9,0.9,1,2,3,-1,away_win,2,2010-03-03,Luxembourg,Azerbaijan,Friendly
1500,1500,0,3000,5,0.5,7.0,0.7,20.0,2.0,-1.3,1,2,7,0.1,10,12,1.2,18.0,1.8,13.0,1.3,0.5,3,3,4,0.3,10,-0.7,-1.1,0.7,3,1,1,1,3.0,3.0,1.0,1.0,0.5,0.3,0,0,1,0.9,0.9,1,3,4,-2,away_win,2,2010-03-03,Armenia,Belarus,Friendly
1500,1500,0,3000,6,0.6,10.0,1.0,29.0,2.9,-1.9,2,0,8,0.2,10,10,1.0,13.0,1.3,16.0,1.6,-0.3,2,4,4,0.2,10,-0.4,-0.30000000000000004,1.2999999999999998,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2010-03-03,Kazakhstan,Moldova,Friendly
1655,1610,45,3265,8,0.8,11.0,1.1,14.0,1.4,-0.3,1,5,4,0.1,10,12,1.2,9.0,0.9,12.0,1.2,-0.3,3,3,4,0.3,10,-0.3999999999999999,0.20000000000000007,0.19999999999999996,4,1,0,3,2.0,7.0,0.5,1.75,0.25,0.3,0,0,1,0.9,0.9,1,0,1,1,home_win,0,2010-03-03,Albania,Northern Ireland,Friendly
1805,1820,-15,3625,16,1.6,9.0,0.9,13.0,1.3,-0.4,5,1,4,0.5,10,25,2.5,20.0,2.0,6.0,0.6,1.4,8,1,1,0.8,10,-0.8999999999999999,-1.1,0.7000000000000001,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.45,0.9,0,3,3,-3,away_win,2,2010-03-03,Algeria,Serbia,Friendly
1500,1500,0,3000,9,0.9,8.0,0.8,10.0,1.0,-0.2,1,6,3,0.1,10,14,1.4,15.0,1.5,13.0,1.3,0.2,4,2,4,0.4,10,-0.4999999999999999,-0.7,-0.30000000000000004,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.45,0.9,1,1,2,0,draw,1,2010-03-03,Angola,Latvia,Friendly
1500,1500,0,3000,17,1.7,18.0,1.8,8.0,0.8,1.0,5,2,3,0.5,10,13,1.3,13.0,1.3,12.0,1.2,0.1,3,4,3,0.3,10,0.3999999999999999,0.5,-0.3999999999999999,4,1,0,3,5.0,6.0,1.25,1.5,0.25,0.3,0,0,1,0.45,0.45,2,1,3,1,home_win,0,2010-03-03,Libya,Mali,Friendly
1855,1500,355,3355,21,2.1,15.0,1.5,7.0,0.7,0.8,6,3,1,0.6,10,9,0.9,11.0,1.1,11.0,1.1,0.0,2,3,5,0.2,10,1.2000000000000002,0.3999999999999999,-0.40000000000000013,4,3,1,0,9.0,0.0,2.25,0.0,0.875,0.75,0,0,1,0.4,0.4,1,0,1,1,home_win,0,2010-03-03,Australia,Indonesia,AFC Asian Cup qualification
1975,1960,15,3935,10,1.0,11.0,1.1,19.0,1.9,-0.8,3,1,6,0.3,10,25,2.5,25.0,2.5,12.0,1.2,1.3,8,1,1,0.8,10,-1.5,-1.4,0.7,4,1,1,2,2.0,6.0,0.5,1.5,0.375,0.3,0,0,1,0.9,0.9,0,1,1,-1,away_win,2,2010-03-03,Belgium,Croatia,Friendly
1645,1755,-110,3400,14,1.4,13.0,1.3,13.0,1.3,0.0,4,2,4,0.4,10,12,1.2,6.0,0.6,9.0,0.9,-0.3,3,3,4,0.3,10,0.19999999999999996,0.7000000000000001,0.4,0,0,0,0,0.0,0.0,,,0.5,0.3,0,0,0,0.9,0.45,2,1,3,1,home_win,0,2010-03-03,Bosnia and Herzegovina,Ghana,Friendly
1500,1500,0,3000,11,1.1,16.0,1.6,21.0,2.1,-0.5,3,2,5,0.3,10,9,0.9,10.0,1.0,13.0,1.3,-0.3,2,3,5,0.2,10,0.20000000000000007,0.6000000000000001,0.8,2,0,1,1,2.0,3.0,1.0,1.5,0.25,0.3,0,0,1,0.9,0.9,0,0,0,0,draw,1,2010-03-03,Cyprus,Iceland,Friendly
1500,1500,0,3000,6,0.6,7.0,0.7,15.0,1.5,-0.8,2,0,8,0.2,10,5,0.5,4.0,0.4,15.0,1.5,-1.1,1,2,7,0.1,10,0.09999999999999998,0.29999999999999993,0.0,29,3,13,13,9.0,24.0,0.3103448275862069,0.8275862068965517,0.3275862068965517,0.3,0,0,1,0.5,0.5,1,2,3,-1,away_win,2,2010-03-03,El Salvador,Guatemala,Friendly
2025,1800,225,3825,22,2.2,28.0,2.8,7.0,0.7,2.1,7,1,2,0.7,10,25,2.5,19.0,1.9,4.0,0.4,1.5,8,1,1,0.8,10,-0.2999999999999998,0.8999999999999999,0.29999999999999993,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.3,0,0,0,0.9,0.45,3,1,4,2,home_win,0,2010-03-03,England,Egypt,Friendly
1845,1825,20,3670,10,1.0,12.0,1.2,21.0,2.1,-0.9,3,1,6,0.3,10,18,1.8,14.0,1.4,6.0,0.6,0.8,5,3,2,0.5,10,-0.8,-0.19999999999999996,1.5,2,0,0,2,1.0,5.0,0.5,2.5,0.0,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2010-03-03,Austria,Denmark,Friendly
1635,1500,135,3135,2,0.2,8.0,0.8,22.0,2.2,-1.4,0,2,8,0.0,10,11,1.1,8.0,0.8,11.0,1.1,-0.3,3,2,5,0.3,10,-0.9000000000000001,0.0,1.1,3,1,1,1,4.0,3.0,1.3333333333333333,1.0,0.5,0.3,0,0,1,0.9,0.9,2,1,3,1,home_win,0,2010-03-03,Georgia,Estonia,Friendly
